12,7
700,38
384,19
801,38
351,1
963,20
756,22
783,12
799,38
861,20
182,10
888,20
684,38
268,41
1109,20
1064,38
218,40
884,20
410,20
1107,38
793,38
38,32
392,34
1076,38
1003,38
1005,20
648,16
262,11
625,28
45,23
442,20
667,38
1245,12
587,30
125,32
34,32
228,2
822,38
1046,38
563,38
487,38
842,38
704,38
1202,20
71,36
1191,20
459,38
196,26
990,38
1019,38
1156,20
636,20
711,16
472,38
973,38
217,13
496,38
431,38
697,38
1052,38
345,19
312,18
909,20
1024,42
577,43
387,25
86,32
1082,38
770,42
419,17
512,20
178,27
610,28
543,20
1093,38
325,34
383,39
555,28
435,20
658,38
1030,38
274,39
594,28
185,32
280,41
788,38
1182,12
993,38
26,10
538,28
212,32
544,20
42,26
669,38
617,28
210,38
834,38
722,29
1193,20
59,30
732,29
752,38
978,38
819,38
221,32
6,2
962,20
1131,38
975,38
523,20
907,20
797,38
805,38
343,11
918,42
569,38
954,20
947,20
1069,38
629,20
635,38
1071,38
1237,20
301,1
564,28
670,38
1167,20
924,20
401,21
988,38
1147,20
425,38
381,39
418,38
938,20
461,38
557,28
227,26
372,18
1102,38
840,38
334,11
997,38
1014,38
825,38
1163,38
1126,38
16,8
297,3
143,26
465,20
180,6
148,23
5,37
88,40
18,37
920,38
1055,38
708,38
429,38
580,9
181,43
1106,38
1164,12
109,15
1136,38
773,42
1225,38
414,21
972,38
598,38
108,11
744,33
1034,20
627,20
380,39
1010,38
1254,38
1214,38
1173,38
813,36
395,21
146,15
1138,20
778,42
94,10
743,20
173,30
3,32
764,42
25,10
932,20
969,38
62,32
68,35
651,38
730,29
92,40
831,38
725,29
1118,20
271,34
915,20
946,20
239,1
1041,20
1085,38
480,38
332,11
817,38
740,29
660,38
22,37
1124,38
1219,38
423,20
922,38
1096,26
803,38
952,20
1231,20
447,38
267,11
702,38
1263,20
1009,38
189,32
55,27
501,20
60,37
408,21
926,20
647,16
632,38
404,21
607,28
795,38
717,20
1066,38
767,42
780,42
843,38
50,27
374,18
77,43
820,38
456,38
155,6
43,23
451,20
532,20
234,26
653,38
120,2
847,38
1044,38
763,12
643,20
1149,11
1032,20
98,23
15,8
318,25
193,26
673,38
225,30
1137,42
775,42
11,7
249,5
420,38
1211,20
224,32
1259,38
1188,38
1145,20
986,38
742,20
1097,42
985,20
1168,20
1073,38
121,35
937,20
1248,38
226,2
64,35
1261,20
1080,38
895,20
288,39
786,33
735,29
1022,42
833,38
279,39
304,26
944,20
514,38
305,39
371,34
1027,33
282,41
810,38
899,20
949,20
686,38
856,20
912,20
1265,20
518,20
1192,38
548,12
572,43
872,20
807,38
112,15
269,41
866,20
901,20
1079,38
486,38
428,38
247,5
497,29
687,38
467,38
235,25
520,38
231,27
881,20
510,38
790,38
1108,20
1008,38
751,22
1026,20
324,41
796,38
715,20
668,38
703,38
712,42
624,28
362,18
1061,38
958,20
97,30
560,38
1205,20
530,20
1196,20
1049,38
441,20
190,30
919,43
242,39
765,42
13,7
273,41
714,16
507,20
824,38
1087,38
1180,20
87,40
57,30
1059,38
1174,38
126,26
272,34
916,30
1153,20
615,28
237,1
608,38
709,38
311,34
67,35
1210,38
678,38
650,16
1184,38
424,38
315,18
942,20
229,26
326,4
1249,38
257,19
166,23
328,11
917,20
642,12
432,20
20,9
992,38
241,1
597,28
1021,42
284,14
619,28
144,35
75,30
727,29
174,35
306,19
994,38
73,2
541,20
936,20
837,38
93,2
90,40
1198,20
802,38
278,41
904,20
1078,38
1181,20
35,30
682,38
591,28
366,11
1171,20
970,38
116,30
290,31
628,20
1230,20
308,1
955,20
1029,20
1244,20
468,38
1142,20
640,17
220,27
439,20
400,21
571,28
845,38
983,20
1001,38
243,3
729,29
1121,20
998,38
1017,38
1258,38
1084,38
1206,16
313,26
307,26
1129,38
782,42
397,21
826,38
967,38
24,2
1,6
691,38
509,38
83,6
754,22
586,17
1162,20
115,26
671,38
849,38
1185,38
1175,38
172,15
194,8
101,6
1050,38
1133,38
693,38
1220,38
745,33
779,42
437,20
341,11
354,18
870,20
639,12
558,38
1038,38
1251,38
390,4
654,38
1119,20
186,26
360,26
213,32
331,41
474,38
612,28
69,35
285,14
63,32
738,29
549,28
494,38
665,38
757,22
483,38
367,18
800,38
818,38
253,11
838,38
1103,38
792,38
887,20
250,5
434,42
357,26
701,38
953,20
1232,20
1170,20
857,20
321,11
1068,38
809,38
621,28
1100,42
177,6
169,32
140,35
567,38
600,28
552,38
506,20
1063,38
966,20
1070,38
1236,2
31,32
761,12
903,20
359,31
706,38
453,38
1047,38
265,11
452,20
626,28
23,6
53,27
605,28
335,3
656,38
504,20
1204,20
141,2
358,18
492,38
198,26
713,12
233,2
829,38
110,15
1056,38
406,21
864,20
522,38
135,27
1140,20
928,20
690,38
989,38
1127,38
1239,2
118,2
1161,38
576,39
758,12
868,20
283,39
1216,20
223,32
590,34
322,41
1037,20
883,20
980,20
1256,38
323,11
879,20
1095,38
513,20
244,4
890,20
911,20
1072,38
1247,38
934,20
65,35
1159,38
574,41
736,29
277,25
444,20
1099,33
851,38
138,2
535,38
528,12
58,6
162,2
815,38
689,38
1154,20
1114,20
113,35
499,38
230,2
139,23
875,20
634,12
950,20
79,6
462,38
417,38
1264,20
489,38
463,20
939,20
804,38
44,43
106,35
195,32
525,38
95,27
1101,38
961,20
1160,20
1105,38
1260,20
421,38
1144,20
368,19
906,20
422,20
1125,38
32,32
855,20
1197,20
314,34
979,38
1062,38
762,12
361,18
1200,20
124,35
416,20
844,38
661,38
1013,38
646,16
407,21
859,20
821,38
927,20
502,20
211,6
533,20
349,18
1054,38
652,38
1253,38
638,20
490,38
342,11
1252,20
399,21
209,30
596,28
996,38
848,38
1112,12
699,38
4,32
1117,20
183,32
679,38
898,20
36,30
1042,20
377,39
1165,12
164,6
960,19
1158,20
545,20
457,38
80,32
329,11
945,20
56,30
1187,38
515,20
1074,38
785,33
565,28
1179,20
776,42
524,20
976,38
470,38
1240,21
777,42
388,11
589,40
433,42
633,38
129,21
734,29
611,28
832,38
724,29
573,43
991,38
739,29
542,20
188,26
521,20
933,20
663,38
281,41
260,19
28,32
768,42
794,38
585,11
595,38
871,20
787,33
964,20
204,7
710,16
316,43
375,39
1094,38
117,30
894,20
275,25
1243,37
299,26
163,2
1262,20
327,31
168,30
885,20
1067,38
1039,42
1169,20
303,41
581,1
51,27
1224,38
154,35
1035,20
158,40
293,1
1255,38
823,38
488,38
1045,38
391,11
1081,38
131,6
70,36
696,38
676,38
604,37
258,25
363,18
862,20
352,1
781,42
201,42
160,40
1141,20
248,5
889,20
123,10
386,34
698,38
85,32
593,28
873,20
1221,20
1053,38
984,20
896,20
940,20
674,38
1023,42
1218,20
892,20
1223,38
1177,20
19,9
719,38
344,11
974,38
1178,38
987,38
208,32
584,40
913,20
450,20
136,35
1083,38
811,38
27,10
29,13
49,27
471,38
547,20
1157,20
295,31
347,26
495,38
852,38
393,34
464,20
1116,24
254,11
128,40
723,29
175,32
261,11
76,6
1235,38
1201,20
482,38
1028,33
755,22
48,23
620,28
685,38
649,16
105,10
948,20
806,38
170,6
214,37
1241,20
171,37
531,20
460,38
402,21
287,19
741,20
877,20
1130,38
900,20
798,38
666,38
476,37
255,19
348,26
356,26
602,28
659,38
908,20
430,38
705,38
645,20
41,23
336,26
841,38
716,20
473,38
1015,38
206,15
89,40
485,20
1011,38
1051,38
554,28
880,20
466,20
1166,20
145,10
17,8
82,37
1226,38
298,1
122,26
426,38
458,38
179,43
156,32
389,11
1213,38
869,20
1194,20
618,28
153,2
914,20
570,38
579,30
603,38
1242,38
582,34
1075,38
33,6
789,38
1135,38
294,31
443,20
119,30
1092,38
61,32
951,20
1207,20
1115,20
733,29
137,2
1151,20
850,38
493,38
446,38
319,11
835,38
748,22
575,35
721,29
74,6
931,20
816,38
1189,38
680,38
1139,20
